model_path,HW,CIN,latency
se_prior_4WSU28.pt,7,174,0.034249800000000004
se_prior_PP5OU3.pt,56,188,0.13101562
se_prior_KWL4QI.pt,56,1078,0.6191884800000002
se_prior_YOYYP6.pt,28,186,0.26468031999999986
se_prior_T99YGS.pt,7,196,0.06701736000000003
se_prior_L4IW7E.pt,14,510,0.12225671999999997
se_prior_QYMPCY.pt,14,190,0.10489542000000006
se_prior_QR3FJ6.pt,3,802,0.11518975999999999
se_prior_O1CCZ2.pt,28,180,0.11184788000000001
se_prior_S8D46A.pt,28,718,0.2864322199999999
se_prior_TBPYI2.pt,28,486,0.13592462
se_prior_I05HFG.pt,1,126,0.020500939999999992
se_prior_EN70NJ.pt,14,86,0.029441999999999996
se_prior_W6GQDS.pt,14,82,0.029105019999999992
se_prior_MM6N9L.pt,56,116,0.10305347999999999
se_prior_4G9J67.pt,14,516,0.11202166
se_prior_HKBCZQ.pt,28,198,0.10819599999999997
se_prior_FNR518.pt,14,2022,0.20103134000000009
se_prior_D2TUAJ.pt,14,226,0.10638051999999998
se_prior_5VN0XB.pt,7,134,0.02869064
se_prior_FLPTNT.pt,28,504,0.13550568
se_prior_WKOVWA.pt,56,788,0.5283403599999998
se_prior_IUZMWW.pt,56,214,0.1307767
se_prior_HKIELI.pt,1,1038,0.09166666000000001
se_prior_M9NWIH.pt,56,172,0.13757271999999998
se_prior_UIF6T1.pt,112,78,0.14186171999999997
se_prior_NGUMG5.pt,14,142,0.03650204
se_prior_FP9HKD.pt,28,6,0.022110560000000005
se_prior_FJZ2PJ.pt,28,102,0.09022880000000003
se_prior_8R07IY.pt,112,128,0.19819289999999995
se_prior_NANGB3.pt,14,46,0.0255364
se_prior_JLKB0V.pt,14,82,0.02920714
se_prior_ZJJ1AD.pt,56,786,0.41417185999999995
se_prior_P1R9Q3.pt,224,184,3.879555979999999
se_prior_NBGSSL.pt,14,844,0.10583640000000001
se_prior_YKC15A.pt,14,222,0.10039044000000001
se_prior_VP1OPZ.pt,1,24,0.01949384
se_prior_T6FBJ5.pt,56,18,0.10665672000000001
se_prior_O6NU8E.pt,224,436,11.18619976
se_prior_EIH8JZ.pt,56,60,0.09450444000000002
se_prior_22D6PO.pt,14,536,0.12112887999999998
se_prior_YKSAG1.pt,56,308,0.17584294
se_prior_ZR7AZP.pt,56,114,0.12295751999999999
se_prior_BTW7KQ.pt,28,152,0.09421398000000002
se_prior_IPJ6LW.pt,28,166,0.08402804000000001
se_prior_LQDCR5.pt,56,240,0.14606455999999998
se_prior_7QDOK0.pt,28,222,0.10474565999999999
se_prior_T73DLK.pt,28,48,0.08985337999999998
