model_path,HW,CIN,CIN,latency
add_finegrained1_S2KOJ7.pt,14,179,179,0.004144439999999998
add_finegrained1_BUBV9R.pt,14,212,212,0.00422524
add_finegrained1_R4O224.pt,14,185,185,0.008693059999999999
add_finegrained1_SAYB4C.pt,14,152,152,0.011368180000000004
add_finegrained1_OUBQTG.pt,14,232,232,0.0065856199999999995
add_finegrained1_2J1HCP.pt,7,205,205,0.02205984
add_finegrained1_558XFT.pt,7,163,163,0.018300240000000002
add_finegrained1_I3YVF8.pt,7,240,240,0.021274800000000003
add_finegrained1_V5NCT4.pt,7,234,234,0.019869699999999997
add_finegrained1_X9O8NO.pt,7,162,162,0.0179986
add_finegrained1_NCQ9YO.pt,7,222,222,0.021298199999999996
add_finegrained1_AC8X93.pt,7,241,241,0.026610359999999996
add_finegrained1_6GC4OY.pt,7,111,111,0.020388699999999996
add_finegrained1_8537NB.pt,7,183,183,0.021847680000000005
add_finegrained1_G9ZKNK.pt,7,178,178,0.0219015
add_finegrained1_O8DOX6.pt,7,140,140,0.017415680000000003
add_finegrained1_OAN3B2.pt,7,116,116,0.022872879999999998
add_finegrained1_YMIU23.pt,7,175,175,0.016846840000000005
add_finegrained1_OXFM1T.pt,7,144,144,0.004160560000000001
add_finegrained1_BRTQ0D.pt,7,206,206,0.018688660000000006
add_finegrained1_9JHQ2B.pt,7,138,138,0.018520079999999994
add_finegrained1_JMGYZT.pt,7,155,155,0.017831379999999997
add_finegrained1_A8GU0H.pt,7,218,218,0.018300680000000003
add_finegrained1_73DJWM.pt,7,238,238,0.011718960000000007
add_finegrained1_48UQR9.pt,7,221,221,0.018321240000000006
add_finegrained1_UAWNU5.pt,7,573,573,0.016423619999999996
add_finegrained1_C6PR8K.pt,7,657,657,0.0064337599999999984
add_finegrained1_9TYLFV.pt,7,478,478,0.013888700000000006
add_finegrained1_2LX1UO.pt,7,530,530,0.0071522400000000015
add_finegrained1_D217KS.pt,7,345,345,0.018166640000000005
add_finegrained1_YAU4GV.pt,7,604,604,0.011111860000000003
add_finegrained1_661NEV.pt,7,582,582,0.007249120000000003
add_finegrained1_J7CGE4.pt,7,636,636,0.010354859999999997
add_finegrained1_1ZEWSR.pt,7,292,292,0.011427619999999996
add_finegrained1_KN2SYR.pt,7,627,627,0.021997399999999997
add_finegrained1_UXU25A.pt,7,378,378,0.0097972
add_finegrained1_I3UWN2.pt,7,392,392,0.02282768
add_finegrained1_JR9BAR.pt,7,377,377,0.017817460000000004
add_finegrained1_VRVB4Y.pt,7,650,650,0.0077074799999999975
add_finegrained1_TSXYZH.pt,7,534,534,0.004347240000000001
add_finegrained1_JTC20P.pt,7,373,373,0.013817159999999993
add_finegrained1_1HLTEL.pt,7,612,612,0.012969200000000004
add_finegrained1_8VYCNU.pt,7,603,603,0.008680819999999995
add_finegrained1_LEMT2F.pt,7,437,437,0.02177456
add_finegrained1_LS5UDP.pt,7,654,654,0.01357798
add_finegrained1_LTBLNN.pt,14,76,76,0.01716712
add_finegrained1_R5QZDT.pt,14,91,91,0.015661400000000002
add_finegrained1_N16UHS.pt,14,59,59,0.013522180000000003
add_finegrained1_5A8HJ5.pt,14,58,58,0.026079520000000005
add_finegrained1_IYR19B.pt,14,56,56,0.019028940000000005
add_finegrained1_0S43I1.pt,14,48,48,0.02090144
add_finegrained1_95V03G.pt,14,47,47,0.010606439999999996
add_finegrained1_PXE2ZY.pt,14,63,63,0.016164579999999998
add_finegrained1_Q1C0IB.pt,14,61,61,0.016932280000000004
add_finegrained1_B9LESG.pt,14,78,78,0.011476320000000002
add_finegrained1_7OROUX.pt,14,69,69,0.013391899999999998
add_finegrained1_SFEPFS.pt,14,54,54,0.01579296
add_finegrained1_HYPG17.pt,14,52,52,0.017022199999999998
add_finegrained1_7RN121.pt,14,79,79,0.02434482
add_finegrained1_B01CF4.pt,14,72,72,0.014919079999999996
add_finegrained1_PNEUR7.pt,14,57,57,0.022569480000000003
add_finegrained1_7WSBBL.pt,14,64,64,0.02003156
add_finegrained1_XD3Q77.pt,14,85,85,0.007723780000000002
add_finegrained1_SNA90M.pt,14,43,43,0.015339560000000004
add_finegrained1_TXIGG6.pt,14,89,89,0.01757704000000001
add_finegrained1_5VQQJS.pt,3,930,930,0.02374896
add_finegrained1_2TPGF2.pt,3,918,918,0.006773480000000003
add_finegrained1_72323G.pt,3,860,860,0.013839139999999998
add_finegrained1_FPWLM9.pt,3,1048,1048,0.00415262
add_finegrained1_BHFVMH.pt,3,617,617,0.011658020000000002
add_finegrained1_M5A2Z8.pt,3,991,991,0.01603402
add_finegrained1_4KCCLJ.pt,3,1119,1119,0.019242399999999996
add_finegrained1_CMER0B.pt,3,985,985,0.020785840000000007
add_finegrained1_RLQKCZ.pt,3,764,764,0.023458080000000006
add_finegrained1_EIFT86.pt,3,794,794,0.02451188
add_finegrained1_V771CQ.pt,3,894,894,0.017292160000000004
add_finegrained1_1VBHSV.pt,3,801,801,0.018535359999999997
add_finegrained1_TZABA4.pt,3,1030,1030,0.013156900000000001
add_finegrained1_CQ4OVZ.pt,3,995,995,0.025897819999999995
add_finegrained1_OMZN9I.pt,3,725,725,0.0211354
add_finegrained1_5OO6PC.pt,3,948,948,0.02338604
add_finegrained1_GP3ICZ.pt,3,1094,1094,0.02060476000000001
add_finegrained1_91E2PA.pt,3,939,939,0.015000600000000001
add_finegrained1_9Q8307.pt,3,837,837,0.016740680000000004
add_finegrained1_EC1GQM.pt,3,1015,1015,0.01978848
add_finegrained1_U0757L.pt,7,30,30,0.025937840000000007
add_finegrained1_LHX1JC.pt,7,19,19,0.021604040000000005
add_finegrained1_GN3UEE.pt,7,24,24,0.02590890000000001
add_finegrained1_MPWFOB.pt,7,26,26,0.022843800000000004
add_finegrained1_4HNV98.pt,7,14,14,0.025984220000000006
add_finegrained1_TC9RFR.pt,7,29,29,0.022689180000000003
add_finegrained1_5OZWL3.pt,7,27,27,0.024614959999999995
add_finegrained1_1JBEDN.pt,7,20,20,0.02277142
add_finegrained1_6POLVU.pt,7,17,17,0.014448740000000005
add_finegrained1_FL0I0I.pt,7,32,32,0.026048079999999998
add_finegrained1_XD7UDV.pt,7,16,16,0.02408728000000001
add_finegrained1_7AVQR8.pt,7,31,31,0.02608368
add_finegrained1_0XJ71M.pt,7,23,23,0.024086660000000003
add_finegrained1_36IIE7.pt,7,25,25,0.026155420000000006
add_finegrained1_79JOFI.pt,7,28,28,0.018360780000000004
add_finegrained1_KIGK3A.pt,7,33,33,0.023090479999999997
add_finegrained1_5F7NXL.pt,7,22,22,0.025897519999999997
add_finegrained1_13T0RM.pt,7,21,21,0.017180100000000018
add_finegrained1_O4MEX4.pt,7,15,15,0.02587264
add_finegrained1_C6SWI8.pt,7,18,18,0.02241068
add_finegrained1_MLSD7A.pt,28,13,13,0.023555699999999992
add_finegrained1_AWJQ4M.pt,28,23,23,0.0176057
add_finegrained1_P02T76.pt,28,20,20,0.02043142000000001
add_finegrained1_QNX8I1.pt,28,25,25,0.016539719999999997
add_finegrained1_L3BHDJ.pt,28,16,16,0.016574920000000003
add_finegrained1_59GXZD.pt,28,19,19,0.01902756
add_finegrained1_49H4PT.pt,28,17,17,0.016587499999999995
add_finegrained1_9A4GTD.pt,28,26,26,0.012512580000000004
add_finegrained1_BBN8TA.pt,28,22,22,0.023467139999999994
add_finegrained1_TNRWJ4.pt,28,29,29,0.016611499999999998
add_finegrained1_P07HBB.pt,28,14,14,0.010808080000000006
add_finegrained1_H5OBOO.pt,28,24,24,0.016969539999999995
add_finegrained1_U611DP.pt,28,18,18,0.025681259999999997
add_finegrained1_NK8DU0.pt,28,28,28,0.00411496
add_finegrained1_KQFSIC.pt,28,15,15,0.01624028
add_finegrained1_96ZRIA.pt,28,30,30,0.01809746
add_finegrained1_Z0VBXV.pt,28,31,31,0.01411304
add_finegrained1_3AVWMD.pt,28,27,27,0.012929679999999997
add_finegrained1_EKW0G4.pt,28,21,21,0.01965246
add_finegrained1_VK09A5.pt,14,157,157,0.012679899999999992
add_finegrained1_0AMGXM.pt,14,95,95,0.021500419999999992
add_finegrained1_G1SANN.pt,14,207,207,0.014938200000000002
add_finegrained1_5PBOA4.pt,14,177,177,0.0121388
add_finegrained1_L02EFE.pt,14,113,113,0.014397399999999998
add_finegrained1_KADIOE.pt,14,99,99,0.02528208
add_finegrained1_VK9VI5.pt,14,182,182,0.004166220000000001
add_finegrained1_5LJXS8.pt,14,199,199,0.01129102
add_finegrained1_WCX1AC.pt,14,193,193,0.017002999999999997
add_finegrained1_3EN37B.pt,14,121,121,0.009729320000000001
add_finegrained1_FNBI15.pt,14,198,198,0.006309859999999998
add_finegrained1_DTYAY3.pt,14,194,194,0.0053672
add_finegrained1_WJNMFJ.pt,14,100,100,0.007880339999999998
add_finegrained1_2GBQGO.pt,14,123,123,0.012739499999999994
add_finegrained1_73HG8O.pt,14,174,174,0.00915564
add_finegrained1_MH4C0U.pt,14,181,181,0.008824239999999999
add_finegrained1_QLSB5M.pt,14,164,164,0.020849820000000005
add_finegrained1_6L8OQ4.pt,14,184,184,0.014852480000000001
add_finegrained1_R6E4C8.pt,14,185,185,0.014220239999999997
add_finegrained1_70LZET.pt,14,201,201,0.007009980000000002
add_finegrained1_3KLBI6.pt,14,19,19,0.02537512
add_finegrained1_DYYXON.pt,14,23,23,0.02632648
add_finegrained1_3W95WU.pt,14,29,29,0.01777028
add_finegrained1_47QVYW.pt,14,26,26,0.015568840000000004
add_finegrained1_OYNUP9.pt,14,20,20,0.01631844
add_finegrained1_CKVQ9S.pt,14,30,30,0.026006899999999996
add_finegrained1_T1PCUQ.pt,14,25,25,0.025942440000000008
add_finegrained1_RUKGTY.pt,14,28,28,0.023828679999999998
add_finegrained1_VM3I7P.pt,14,18,18,0.02136124
add_finegrained1_4374QZ.pt,14,15,15,0.018927799999999998
add_finegrained1_G5KU0X.pt,14,27,27,0.01767108
add_finegrained1_WGSPIU.pt,14,16,16,0.014486240000000001
add_finegrained1_3WM8L3.pt,14,14,14,0.015456020000000004
add_finegrained1_DI6NP2.pt,14,17,17,0.011415640000000003
add_finegrained1_QALQM3.pt,14,31,31,0.016995080000000006
add_finegrained1_1LOA37.pt,14,22,22,0.023921960000000003
add_finegrained1_SEF0QY.pt,14,21,21,0.02275344
add_finegrained1_CM6F36.pt,14,24,24,0.02462894
add_finegrained1_C7F1RU.pt,14,32,32,0.020997680000000005
add_finegrained1_4GYMFP.pt,14,144,144,0.009687640000000003
add_finegrained1_IHLLPB.pt,14,150,150,0.00973996
add_finegrained1_OBBIB2.pt,14,168,168,0.006221200000000001
add_finegrained1_NWLUSK.pt,14,117,117,0.010574099999999998
add_finegrained1_BD8S8J.pt,14,159,159,0.00988172
add_finegrained1_7UOBWQ.pt,14,153,153,0.004133959999999999
add_finegrained1_I2R00C.pt,14,91,91,0.01689114
add_finegrained1_DSQ0TG.pt,14,88,88,0.025594260000000008
add_finegrained1_OO1QSY.pt,14,82,82,0.015654299999999993
add_finegrained1_QHEOBE.pt,14,166,166,0.014127279999999997
add_finegrained1_3OOHN4.pt,14,80,80,0.01665966
add_finegrained1_9Y63OC.pt,14,84,84,0.010379300000000003
add_finegrained1_RFZUZQ.pt,14,135,135,0.020371740000000003
add_finegrained1_ACODZG.pt,14,77,77,0.010494860000000002
add_finegrained1_5Z1YLO.pt,14,183,183,0.008449979999999998
add_finegrained1_GS2DYK.pt,14,116,116,0.012464660000000002
add_finegrained1_IC4THY.pt,14,151,151,0.014114480000000006
add_finegrained1_URECO3.pt,14,98,98,0.01862954
add_finegrained1_W0I8WP.pt,14,126,126,0.007697480000000001
add_finegrained1_Y05P98.pt,14,123,123,0.012774559999999992
add_finegrained1_YC7LQF.pt,7,7,7,0.01514746
add_finegrained1_B8PFNF.pt,7,12,12,0.025679419999999998
add_finegrained1_HKG34L.pt,7,5,5,0.01657912
add_finegrained1_WYTEI0.pt,7,6,6,0.025928180000000002
add_finegrained1_CP9Q2S.pt,7,11,11,0.02289888
add_finegrained1_OVZWBS.pt,7,10,10,0.020239739999999996
add_finegrained1_Z4J868.pt,7,8,8,0.01756864
add_finegrained1_7PP25E.pt,7,9,9,0.022920680000000006
add_finegrained1_098JLU.pt,14,110,110,0.017023899999999998
add_finegrained1_R4YOS8.pt,14,79,79,0.023107040000000002
add_finegrained1_MDBX66.pt,14,72,72,0.01704912
add_finegrained1_Q225LA.pt,14,83,83,0.011914700000000005
add_finegrained1_IN6O4H.pt,14,133,133,0.0053412400000000014
add_finegrained1_8F6I65.pt,14,118,118,0.017119579999999995
add_finegrained1_LOB2L6.pt,14,81,81,0.02308699999999999
add_finegrained1_NQS2WG.pt,14,160,160,0.00868684
add_finegrained1_FHKE3Q.pt,14,161,161,0.010869859999999995
add_finegrained1_8RU49Z.pt,14,99,99,0.0238891
add_finegrained1_GP3WVJ.pt,14,165,165,0.016045459999999994
add_finegrained1_2ZBWKE.pt,14,149,149,0.008971400000000004
add_finegrained1_TKG4KV.pt,14,84,84,0.014747879999999998
add_finegrained1_CJP0AC.pt,14,92,92,0.01229222000000001
add_finegrained1_RQPG04.pt,14,158,158,0.009565379999999998
add_finegrained1_Y8N9XU.pt,14,100,100,0.019143139999999993
add_finegrained1_U9P22D.pt,14,94,94,0.015085540000000003
add_finegrained1_0LAPK5.pt,14,74,74,0.013336579999999994
add_finegrained1_QFVW92.pt,14,114,114,0.020726780000000004
add_finegrained1_JHSGN8.pt,14,124,124,0.01168156
add_finegrained1_OP0WJP.pt,7,518,518,0.012759659999999992
add_finegrained1_KDLGNN.pt,7,495,495,0.01079486
add_finegrained1_2O6CFA.pt,7,534,534,0.019293159999999997
add_finegrained1_L22LZ1.pt,7,285,285,0.016264839999999992
add_finegrained1_SL183W.pt,7,296,296,0.015039800000000002
add_finegrained1_ZOLV7C.pt,7,586,586,0.011536399999999995
add_finegrained1_XKA0QB.pt,7,452,452,0.012330939999999997
add_finegrained1_VRTRY8.pt,7,361,361,0.0042347800000000005
add_finegrained1_OKXKU7.pt,7,388,388,0.007626299999999998
add_finegrained1_C6RZ1F.pt,7,363,363,0.02396086
add_finegrained1_B3SNLT.pt,7,615,615,0.007473
add_finegrained1_SNXLZ1.pt,7,354,354,0.024298300000000005
add_finegrained1_AKYRGE.pt,7,277,277,0.025537859999999996
add_finegrained1_A5CYDP.pt,7,506,506,0.00802794
add_finegrained1_MGGOA9.pt,7,549,549,0.007606020000000003
add_finegrained1_KM13X2.pt,7,558,558,0.012535139999999998
add_finegrained1_A6KHJT.pt,7,519,519,0.009097000000000003
add_finegrained1_IOY776.pt,7,603,603,0.010599260000000001
add_finegrained1_62ZETU.pt,7,517,517,0.010419479999999997
add_finegrained1_ZSDR15.pt,7,525,525,0.01363706
add_finegrained1_G0G0M5.pt,14,128,128,0.011721260000000002
add_finegrained1_EQIUH2.pt,14,174,174,0.008867500000000002
add_finegrained1_TXQOGF.pt,14,165,165,0.01131282
add_finegrained1_BTN15O.pt,14,154,154,0.013080480000000004
add_finegrained1_P9UVI3.pt,14,242,242,0.00416498
add_finegrained1_PTYZX2.pt,14,190,190,0.01999156
add_finegrained1_Z42LG0.pt,14,230,230,0.007240899999999999
add_finegrained1_712KKB.pt,14,202,202,0.00463384
add_finegrained1_AY9U87.pt,14,129,129,0.019336279999999997
add_finegrained1_G6QDI1.pt,14,275,275,0.00417344
add_finegrained1_J475TO.pt,14,140,140,0.00729826
add_finegrained1_PYPGKP.pt,14,224,224,0.006450060000000003
add_finegrained1_CI2135.pt,14,267,267,0.013299059999999996
add_finegrained1_NA6U36.pt,14,226,226,0.0047279999999999996
add_finegrained1_W96RH8.pt,14,217,217,0.010005380000000001
add_finegrained1_MW258H.pt,14,289,289,0.00412322
add_finegrained1_ORHMGX.pt,14,232,232,0.01779164
add_finegrained1_QKZMV6.pt,14,158,158,0.016152959999999997
add_finegrained1_PI2FDZ.pt,14,248,248,0.010815039999999998
add_finegrained1_N40LOQ.pt,14,137,137,0.010100819999999995
add_finegrained1_R98BSM.pt,14,64,64,0.014757999999999995
add_finegrained1_RTU6QE.pt,14,45,45,0.009242940000000002
add_finegrained1_WA4UJ4.pt,14,49,49,0.016332280000000005
add_finegrained1_O2OAPI.pt,14,34,34,0.021208979999999995
add_finegrained1_NO6LTK.pt,14,37,37,0.02168756
add_finegrained1_7NOO4W.pt,14,69,69,0.017785560000000002
add_finegrained1_DHDRZX.pt,14,43,43,0.019221500000000002
add_finegrained1_UU592H.pt,14,61,61,0.02070776000000001
add_finegrained1_VJW4LH.pt,14,33,33,0.01966074
add_finegrained1_9W4HZ4.pt,14,65,65,0.019569500000000007
add_finegrained1_XR3E1V.pt,14,41,41,0.01388044
add_finegrained1_PO41R2.pt,14,70,70,0.014725020000000002
add_finegrained1_GALW6G.pt,14,39,39,0.015839019999999995
add_finegrained1_9RBPWP.pt,14,56,56,0.021291860000000003
add_finegrained1_33Z5MR.pt,14,54,54,0.02034292
add_finegrained1_7ZB2ZM.pt,14,71,71,0.015304
add_finegrained1_GCS4XM.pt,14,63,63,0.02148236
add_finegrained1_UUQ4FL.pt,14,76,76,0.00433636
add_finegrained1_7FM5LA.pt,14,42,42,0.016025760000000007
add_finegrained1_XCBQMR.pt,14,77,77,0.02652628
add_finegrained1_0ER690.pt,14,161,161,0.011635780000000007
add_finegrained1_FNJCE6.pt,14,117,117,0.0212487
add_finegrained1_3GIR1D.pt,14,97,97,0.024350799999999995
add_finegrained1_4D6DT8.pt,14,125,125,0.020002239999999998
add_finegrained1_227664.pt,14,160,160,0.0132247
add_finegrained1_8FPYW0.pt,14,114,114,0.016490960000000006
add_finegrained1_K4M9TA.pt,14,168,168,0.0063818799999999995
add_finegrained1_X8OQIZ.pt,14,140,140,0.01455166
add_finegrained1_QGE6DY.pt,14,156,156,0.009780059999999997
add_finegrained1_1TYJHE.pt,14,93,93,0.012092540000000002
add_finegrained1_J6E37X.pt,14,134,134,0.013452619999999995
add_finegrained1_RXOX4Z.pt,14,176,176,0.019536720000000007
add_finegrained1_UIFAWE.pt,14,89,89,0.020189179999999987
add_finegrained1_VLU96T.pt,14,147,147,0.014512640000000004
add_finegrained1_AZ2EZX.pt,14,88,88,0.015923440000000004
add_finegrained1_OBLSJ1.pt,14,158,158,0.013407099999999998
add_finegrained1_V5HYDM.pt,14,108,108,0.02000118
add_finegrained1_GW4OWF.pt,14,124,124,0.01566032
add_finegrained1_SZE6WP.pt,14,137,137,0.011024899999999994
add_finegrained1_NE9F0N.pt,14,116,116,0.01293364
add_finegrained1_2DSBFS.pt,14,80,80,0.015202199999999992
add_finegrained1_PRZ7WH.pt,14,60,60,0.012216939999999999
add_finegrained1_3S2LN4.pt,14,65,65,0.025972400000000003
add_finegrained1_RCL44M.pt,14,100,100,0.018023760000000003
add_finegrained1_8DQ2MJ.pt,14,54,54,0.019837659999999997
add_finegrained1_R4S0DX.pt,14,120,120,0.017167760000000004
add_finegrained1_1I69JJ.pt,14,94,94,0.026055520000000002
add_finegrained1_8QXYIK.pt,14,102,102,0.01315444
add_finegrained1_Z85G18.pt,14,68,68,0.017429240000000002
add_finegrained1_830ZKJ.pt,14,124,124,0.014527480000000006
add_finegrained1_1LNQ5C.pt,14,81,81,0.02563586
add_finegrained1_AP8SXD.pt,14,108,108,0.010386059999999997
add_finegrained1_MFE07B.pt,14,89,89,0.013161860000000001
add_finegrained1_TCPP9Z.pt,14,72,72,0.015367240000000006
add_finegrained1_O3RTJ8.pt,14,98,98,0.017339079999999996
add_finegrained1_XOZPAE.pt,14,99,99,0.022008820000000005
add_finegrained1_Q6BFSZ.pt,14,91,91,0.02083964
add_finegrained1_CXGRUF.pt,14,73,73,0.023989360000000005
add_finegrained1_1VZCEY.pt,14,111,111,0.018575539999999998
add_finegrained1_AU49D5.pt,14,85,85,0.021558279999999992
add_finegrained1_T6HQY5.pt,28,66,66,0.007896260000000002
add_finegrained1_68HL4T.pt,28,50,50,0.004423440000000001
add_finegrained1_F7I0ND.pt,28,89,89,0.011208960000000006
add_finegrained1_MJDO2V.pt,28,48,48,0.007789179999999999
add_finegrained1_TYC3BO.pt,28,57,57,0.013742579999999997
add_finegrained1_8V4R4K.pt,28,56,56,0.00934026
add_finegrained1_H6O3R1.pt,28,72,72,0.004178459999999999
add_finegrained1_DC42P9.pt,28,37,37,0.004124160000000001
add_finegrained1_UA2Z3X.pt,28,53,53,0.018379700000000002
add_finegrained1_POU8AP.pt,28,86,86,0.007639720000000001
add_finegrained1_4ECU9Z.pt,28,75,75,0.004188820000000001
add_finegrained1_PNZEG1.pt,28,71,71,0.005947199999999997
add_finegrained1_03CQW0.pt,28,40,40,0.01604524
add_finegrained1_7SUDW4.pt,28,74,74,0.010807680000000004
add_finegrained1_X01WZM.pt,28,67,67,0.013218120000000005
add_finegrained1_C5GRFW.pt,28,38,38,0.011848800000000003
add_finegrained1_ZEOF8Z.pt,28,84,84,0.005568119999999999
add_finegrained1_RH0EAB.pt,28,65,65,0.0055766
add_finegrained1_9EWM5J.pt,28,79,79,0.009136440000000003
add_finegrained1_QN0WWS.pt,28,76,76,0.004432580000000001
add_finegrained1_YILD3D.pt,14,20,20,0.01931578
add_finegrained1_DVZ4ES.pt,14,19,19,0.024146920000000002
add_finegrained1_F50V81.pt,14,21,21,0.021964000000000004
add_finegrained1_73CQXP.pt,14,26,26,0.025957819999999993
add_finegrained1_3KOMRI.pt,14,33,33,0.01593096
add_finegrained1_DOAPVW.pt,14,25,25,0.02653588
add_finegrained1_E431K2.pt,14,15,15,0.02516124
add_finegrained1_NMBSMC.pt,14,17,17,0.022853799999999994
add_finegrained1_ANL5ZJ.pt,14,18,18,0.021564959999999998
add_finegrained1_57DGI0.pt,14,29,29,0.01415828
add_finegrained1_J5A6X2.pt,14,30,30,0.021481879999999995
add_finegrained1_A95XWQ.pt,14,22,22,0.021416799999999996
add_finegrained1_CO34SQ.pt,14,32,32,0.022064900000000005
add_finegrained1_1MX5QL.pt,14,16,16,0.012512799999999998
add_finegrained1_SAW89W.pt,14,27,27,0.00430192
add_finegrained1_7P04NK.pt,14,24,24,0.018557599999999997
add_finegrained1_7XN9C9.pt,14,31,31,0.019736360000000005
add_finegrained1_FUZAWA.pt,14,14,14,0.01904284
add_finegrained1_H0WFPL.pt,14,23,23,0.012989440000000001
add_finegrained1_FJ0E46.pt,14,28,28,0.019606780000000004
add_finegrained1_IP8HHQ.pt,14,177,177,0.0190479
add_finegrained1_ARCJG9.pt,14,84,84,0.009964259999999997
add_finegrained1_M4CZ5A.pt,14,87,87,0.012258999999999999
add_finegrained1_HSPRIW.pt,14,132,132,0.015327860000000009
add_finegrained1_KSO8SH.pt,14,174,174,0.013761720000000009
add_finegrained1_7HYJWA.pt,14,166,166,0.004115799999999999
add_finegrained1_KM2684.pt,14,102,102,0.012895560000000004
add_finegrained1_N9E81K.pt,14,160,160,0.008600400000000001
add_finegrained1_K8X9R5.pt,14,192,192,0.01705068
add_finegrained1_4V54NO.pt,14,185,185,0.011627240000000006
add_finegrained1_MOHA4L.pt,14,136,136,0.013129600000000005
add_finegrained1_6SO1LH.pt,14,184,184,0.008235100000000002
add_finegrained1_4166LX.pt,14,190,190,0.010560799999999999
add_finegrained1_T1DU14.pt,14,115,115,0.00878436
add_finegrained1_OGHHKV.pt,14,150,150,0.0179755
add_finegrained1_IEQGR3.pt,14,157,157,0.0167132
add_finegrained1_8DL592.pt,14,99,99,0.008397460000000002
add_finegrained1_D29PH2.pt,14,175,175,0.0041324
add_finegrained1_XKJA3U.pt,14,162,162,0.012646219999999996
add_finegrained1_A7JY4V.pt,14,187,187,0.004195400000000001
add_finegrained1_OIC75A.pt,14,115,115,0.016153180000000003
add_finegrained1_JC1Z1H.pt,14,123,123,0.010048459999999999
add_finegrained1_U07MA2.pt,14,88,88,0.017698359999999996
add_finegrained1_JA5ZU3.pt,14,89,89,0.01833714
add_finegrained1_RWV2WI.pt,14,79,79,0.021533760000000002
add_finegrained1_B1PPKZ.pt,14,69,69,0.025846080000000004
add_finegrained1_XS5MTC.pt,14,129,129,0.008053599999999998
add_finegrained1_NMEP51.pt,14,81,81,0.01970896
add_finegrained1_9XNOSS.pt,14,119,119,0.015742360000000004
add_finegrained1_PMGW3B.pt,14,100,100,0.00978852
add_finegrained1_J86F7N.pt,14,121,121,0.019796300000000003
